project,test,projectSourceLinesCovered,projectSourceClassesCovered,avgModificationsPerCoveredLine_window5,maxModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window5,avgAuthorsPerCoveredLine_window5,maxAuthorsPerCoveredLine_window5,percentOfModificationsCoveredByTest_window5,avgModificationsPerCoveredLine_window10,maxModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window10,avgAuthorsPerCoveredLine_window10,maxAuthorsPerCoveredLine_window10,percentOfModificationsCoveredByTest_window10,avgModificationsPerCoveredLine_window25,maxModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window25,avgAuthorsPerCoveredLine_window25,maxAuthorsPerCoveredLine_window25,percentOfModificationsCoveredByTest_window25,avgModificationsPerCoveredLine_window50,maxModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window50,avgAuthorsPerCoveredLine_window50,maxAuthorsPerCoveredLine_window50,percentOfModificationsCoveredByTest_window50,avgModificationsPerCoveredLine_window75,maxModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window75,avgAuthorsPerCoveredLine_window75,maxAuthorsPerCoveredLine_window75,percentOfModificationsCoveredByTest_window75,avgModificationsPerCoveredLine_window100,maxModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window100,avgAuthorsPerCoveredLine_window100,maxAuthorsPerCoveredLine_window100,percentOfModificationsCoveredByTest_window100,avgModificationsPerCoveredLine_window500,maxModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window500,avgAuthorsPerCoveredLine_window500,maxAuthorsPerCoveredLine_window500,percentOfModificationsCoveredByTest_window500,avgModificationsPerCoveredLine_window10000,maxModificationsPerCoveredLine_window10000,hIndexModificationsPerCoveredLine_window10000,avgAuthorsPerCoveredLine_window10000,maxAuthorsPerCoveredLine_window10000,percentOfModificationsCoveredByTest_window10000
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_tuple8,81,32,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0246913580246913,1,1,0.0246913580246913,1,0.0463499420625724,1.1358024691358024,3,2,1.0123456790123455,2,0.1053233817907575,1.1358024691358024,3,2,1.0123456790123455,2,0.1031715705005731
Achilles,info.archinnov.achilles.internals.parser.validator.BeanValidatorTest#should_fail_validating_class_without_default_constructor,7,4,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0091020206485839,1.0,1,1,1.0,1,0.0089160616481976
Achilles,info.archinnov.achilles.internals.parser.EntityParserTest#should_fail_because_no_matching_field_name_for_declared_constructor_param_javac,97,38,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0206185567010309,1,1,0.0206185567010309,1,0.0463499420625724,1.4123711340206186,4,3,1.0,1,0.1261280004160923,1.4123711340206186,4,3,1.0,1,0.1235511399821678
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_optional_protocol_version_from_codec_registry,111,35,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.018018018018018,1,1,0.018018018018018,1,0.0463499420625724,1.1711711711711712,3,2,1.0,1,0.1443320417132603,1.1711711711711712,3,2,1.0,1,0.1413832632785632
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest#should_build_static_column_type,35,10,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.4857142857142858,3,3,1.0,1,0.0455101032429199,1.4857142857142858,3,3,1.0,1,0.0445803082409884
Achilles,info.archinnov.achilles.type.TypedMapTest#should_build_typed_map_from_source,7,1,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0091020206485839,1.0,1,1,1.0,1,0.0089160616481976
Achilles,info.archinnov.achilles.internals.parser.AnnotationTreeTest#should_build_trees_json_map_javac,527,99,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0094876660341555,1,1,0.0094876660341555,1,0.4873294346978557,0.0493358633776091,2,1,0.0474383301707779,1,1.328374070138151,0.2523719165085389,2,2,0.2485768500948766,1,3.035921205098494,1.5844402277039848,4,4,1.0,1,0.6852521259719658,1.5844402277039848,4,4,1.0,1,0.6712520698000255
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_json_codec_from_registry,109,34,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.018348623853211,1,1,0.018348623853211,1,0.0463499420625724,1.1559633027522935,3,2,1.0,1,0.1417314643850935,1.1559633027522935,3,2,1.0,1,0.1388358170933639
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_fail_parsing_SASI_lowercase_But_NotAnalyzed,109,36,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.018348623853211,1,1,0.018348623853211,1,0.0463499420625724,1.256880733944954,4,3,1.0,1,0.1417314643850935,1.256880733944954,4,3,1.0,1,0.1388358170933639
Achilles,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest#should_not_fail_for_non_frozen_map_tuple,34,10,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.1176470588235294,3,2,1.0,1,0.0442098145788365,1.1176470588235294,3,2,1.0,1,0.0433065851483887
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_tuple3,81,32,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0246913580246913,1,1,0.0246913580246913,1,0.0463499420625724,1.1358024691358024,3,2,1.0123456790123455,2,0.1053233817907575,1.1358024691358024,3,2,1.0123456790123455,2,0.1031715705005731
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_tuple2,94,31,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0212765957446808,1,1,0.0212765957446808,1,0.0463499420625724,1.148936170212766,3,2,1.0,1,0.122227134423842,1.148936170212766,3,2,1.0,1,0.1197299707043688
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_tuple5,81,32,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0246913580246913,1,1,0.0246913580246913,1,0.0463499420625724,1.1358024691358024,3,2,1.0123456790123455,2,0.1053233817907575,1.1358024691358024,3,2,1.0123456790123455,2,0.1031715705005731
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_tuple4,81,32,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0246913580246913,1,1,0.0246913580246913,1,0.0463499420625724,1.1358024691358024,3,2,1.0123456790123455,2,0.1053233817907575,1.1358024691358024,3,2,1.0123456790123455,2,0.1031715705005731
Achilles,info.archinnov.achilles.internals.parser.validator.TypeValidatorTest#should_validate_primitiveByteArray,9,3,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.2222222222222222,1,1,0.2222222222222222,1,0.0463499420625724,1.3333333333333333,3,1,1.0,1,0.0117025979767508,1.3333333333333333,3,1,1.0,1,0.011463507833397
Achilles,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest#should_fail_building_abstract_class,106,37,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0188679245283018,1,1,0.0188679245283018,1,0.0463499420625724,1.3962264150943395,4,3,1.0,1,0.1378305983928432,1.3962264150943395,4,3,1.0,1,0.1350146478155649
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_tuple1,76,29,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.144736842105263,3,2,1.013157894736842,2,0.0988219384703404,1.144736842105263,3,2,1.013157894736842,2,0.0968029550375748
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest#should_build_normal_column_type,34,10,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.5294117647058822,3,3,1.0,1,0.0442098145788365,1.5294117647058822,3,3,1.0,1,0.0433065851483887
Achilles,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest#should_build_entity_with_complex_indices,138,45,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0144927536231884,1,1,0.0144927536231884,1,0.0463499420625724,1.2608695652173914,3,3,1.0,1,0.1794398356435128,1.2608695652173914,3,3,1.0,1,0.1757737867787543
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_field_with_case_sensitive_overriden_name,108,30,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0185185185185185,1,1,0.0185185185185185,1,0.0463499420625724,1.2777777777777777,3,3,1.0,1,0.14043117572101,1.2777777777777777,3,3,1.0,1,0.1375620940007642
Achilles,info.archinnov.achilles.internals.parser.validator.TypeValidatorTest#should_validate_objectByteArray,9,3,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.2222222222222222,1,1,0.2222222222222222,1,0.0463499420625724,1.3333333333333333,3,1,1.0,1,0.0117025979767508,1.3333333333333333,3,1,1.0,1,0.011463507833397
Achilles,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest#should_fail_for_non_frozen_map_udt,31,10,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.096774193548387,3,1,1.0,1,0.0403089485865862,1.096774193548387,3,1,1.0,1,0.0394854158705897
Achilles,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest#should_build_view_meta,125,45,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.016,1,1,0.016,1,0.0463499420625724,1.288,3,3,1.0,1,0.1625360830104283,1.288,3,3,1.0,1,0.1592153865749586
Achilles,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest#should_fail_for_non_frozen_map_udtKey,31,10,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.096774193548387,3,1,1.0,1,0.0403089485865862,1.096774193548387,3,1,1.0,1,0.0394854158705897
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_complex_nested_map,85,32,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0235294117647058,1,1,0.0235294117647058,1,0.0463499420625724,1.188235294117647,3,2,1.011764705882353,2,0.1105245364470912,1.188235294117647,3,2,1.011764705882353,2,0.1082664628709718
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_codec_from_registry,110,35,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0181818181818181,1,1,0.0181818181818181,1,0.0463499420625724,1.181818181818182,3,3,1.0,1,0.1430317530491769,1.181818181818182,3,3,1.0,1,0.1401095401859635
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_list_udt,105,37,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.019047619047619,1,1,0.019047619047619,1,0.0463499420625724,1.1428571428571428,3,2,1.0,1,0.1365303097287598,1.1428571428571428,3,2,1.0,1,0.1337409247229652
Achilles,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest#should_fail_building_view_meta_without_view_annotation,100,35,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.02,1,1,0.02,1,0.0463499420625724,1.39,4,3,1.0,1,0.1300288664083426,1.39,4,3,1.0,1,0.1273723092599668
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest#should_generate_field_info_for_UpperCase,55,16,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.2545454545454546,4,2,1.0,1,0.0715158765245884,1.2545454545454546,4,2,1.0,1,0.0700547700929817
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_primitive_boolean,92,30,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.315217391304348,3,3,1.0108695652173914,2,0.1196265570956752,1.315217391304348,3,3,1.0108695652173914,2,0.1171825245191695
Achilles,info.archinnov.achilles.internals.parser.FunctionParserTest#should_fail_parsing_function_forbidden_function_name,65,19,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0153846153846153,1,1,0.0153846153846153,1,0.0231749710312862,1.2,3,3,1.0,1,0.0845187631654227,1.2,3,3,1.0,1,0.0827920010189784
Achilles,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest#should_not_fail_for_non_frozen_tuple_map,28,10,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0714285714285714,3,1,1.0,1,0.0364080825943359,1.0714285714285714,3,1,1.0,1,0.0356642465927907
Achilles,info.archinnov.achilles.script.ScriptExecutorTest#should_load_script_as_lines,11,2,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.7272727272727273,1,1,0.7272727272727273,1,0.1853997682502897,1.0,1,1,1.0,1,0.0143031753049176,1.0,1,1,1.0,1,0.0140109540185963
Achilles,info.archinnov.achilles.script.ScriptExecutorTest#should_build_batch_statements_from_lines,32,2,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.375,1,1,0.375,1,0.2780996523754345,1.03125,2,1,1.0,1,0.0416092372506696,1.03125,2,1,1.0,1,0.0407591389631894
Achilles,info.archinnov.achilles.script.ScriptExecutorTest#should_build_create_function_statements_from_lines_syntax_1,29,2,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.4137931034482758,1,1,0.4137931034482758,1,0.2780996523754345,1.0,1,1,1.0,1,0.0377083712584193,1.0,1,1,1.0,1,0.0369379696853904
Achilles,info.archinnov.achilles.script.ScriptExecutorTest#should_execute_script,26,3,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.2692307692307692,1,1,0.2692307692307692,1,0.1622247972190034,1.0,1,1,1.0,1,0.033807505266169,1.0,1,1,1.0,1,0.0331168004075913
Achilles,info.archinnov.achilles.script.ScriptExecutorTest#should_build_statements_from_lines,17,2,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.7058823529411765,1,1,0.7058823529411765,1,0.2780996523754345,1.0,1,1,1.0,1,0.0221049072894182,1.0,1,1,1.0,1,0.0216532925741943
Achilles,info.archinnov.achilles.script.ScriptExecutorTest#should_build_create_function_statements_from_lines_syntax_3,34,2,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.4411764705882353,1,1,0.4411764705882353,1,0.3476245654692931,1.0,1,1,1.0,1,0.0442098145788365,1.0,1,1,1.0,1,0.0433065851483887
Achilles,info.archinnov.achilles.script.ScriptExecutorTest#should_build_create_function_statements_from_lines_syntax_2,30,2,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.4333333333333333,1,1,0.4333333333333333,1,0.3012746234067207,1.0,1,1,1.0,1,0.0390086599225028,1.0,1,1,1.0,1,0.03821169277799
Achilles,info.archinnov.achilles.script.ScriptExecutorTest#should_build_create_function_statements_from_lines_syntax_4,34,2,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.4705882352941176,1,1,0.4705882352941176,1,0.3707995365005794,1.0,1,1,1.0,1,0.0442098145788365,1.0,1,1,1.0,1,0.0433065851483887
Achilles,info.archinnov.achilles.it.TestEntityWithSASIIndices#should_search_using_contains,8,2,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0104023093126674,1.0,1,1,1.0,1,0.0101897847407973
Achilles,info.archinnov.achilles.it.TestEntityWithSASIIndices#should_search_using_eq_non_tokenizer,6,2,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0078017319845005,1.0,1,1,1.0,1,0.007642338555598
Achilles,info.archinnov.achilles.it.TestEntityWithSASIIndices#should_search_using_end_with,6,2,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0078017319845005,1.0,1,1,1.0,1,0.007642338555598
Achilles,info.archinnov.achilles.it.TestEntityWithSASIIndices#should_search_using_like_non_tokenizer,6,2,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0078017319845005,1.0,1,1,1.0,1,0.007642338555598
Achilles,info.archinnov.achilles.it.TestEntityWithSASIIndices#should_search_using_like,6,2,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0078017319845005,1.0,1,1,1.0,1,0.007642338555598
Achilles,info.archinnov.achilles.it.TestEntityWithSASIIndices#should_search_using_prefix_non_tokenizer,6,2,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0078017319845005,1.0,1,1,1.0,1,0.007642338555598
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT#should_delete_with_multi_columns_slice,5,1,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0065014433204171,1.0,1,1,1.0,1,0.0063686154629983
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT#should_update_with_IN_clause_on_first_clustering,5,1,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0065014433204171,1.0,1,1,1.0,1,0.0063686154629983
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT#should_delete_by_partition_only,5,1,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0065014433204171,1.0,1,1,1.0,1,0.0063686154629983
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT#should_delete_by_partition_and_first_clustering_column_range,5,1,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0065014433204171,1.0,1,1,1.0,1,0.0063686154629983
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT#should_delete_with_slice_on_last_clustering,6,2,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0078017319845005,1.0,1,1,1.0,1,0.007642338555598
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT#should_delete_with_IN_clause_on_first_clustering,5,1,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0065014433204171,1.0,1,1,1.0,1,0.0063686154629983
Achilles,info.archinnov.achilles.it.TestViewSensorByType#should_find_by_id,7,3,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0091020206485839,1.0,1,1,1.0,1,0.0089160616481976
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT#should_update_with_IN_clause_on_last_clustering,5,1,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0065014433204171,1.0,1,1,1.0,1,0.0063686154629983
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT#should_delete_by_partition_and_first_clustering_column_only,5,1,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0065014433204171,1.0,1,1,1.0,1,0.0063686154629983
Achilles,info.archinnov.achilles.it.TestViewSensorByType#should_typed_query,7,3,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0091020206485839,1.0,1,1,1.0,1,0.0089160616481976
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT#should_update_with_IN_clause_on_all_clusterings,5,1,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0065014433204171,1.0,1,1,1.0,1,0.0063686154629983
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT#should_delete_with_IN_clause_on_last_clustering,6,1,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0078017319845005,1.0,1,1,1.0,1,0.007642338555598
Achilles,info.archinnov.achilles.it.TestViewSensorByType#should_native_query,9,3,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0117025979767508,1.0,1,1,1.0,1,0.011463507833397
Achilles,info.archinnov.achilles.it.TestViewSensorByType#should_select_by_slice,8,3,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0104023093126674,1.0,1,1,1.0,1,0.0101897847407973
