project,testClassName,testMethodName,test_name,flaky,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,ExecutionTime,testLength,numAsserts,numCoveredLines,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
Achilles,info.archinnov.achilles.internals.parser.EntityParserTest,should_fail_because_no_matching_field_name_for_declared_constructor_param_javac,info.archinnov.achilles.internals.parser.EntityParserTest.should_fail_because_no_matching_field_name_for_declared_constructor_param_javac,0,0,0,0,0,0,0,0,0,0.087,15,0,20,97,38,0,0,0,0,0,1,3,3,5.0
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest,should_build_static_column_type,info.archinnov.achilles.internals.parser.FieldInfoParserTest.should_build_static_column_type,0,0,0,0,0,0,0,0,0,0.118,15,1,11,35,10,0,0,0,0,0,0,3,3,4.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_tuple10,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_tuple10,0,1,0,0,0,0,0,0,0,0.078,21,2,10,81,32,0,0,0,0,0,1,2,2,5.0
Achilles,info.archinnov.achilles.internals.codegen.meta.UDTMetaCodeGenTest,should_generate_udt_with_custom_constructor_property_class,info.archinnov.achilles.internals.codegen.meta.UDTMetaCodeGenTest.should_generate_udt_with_custom_constructor_property_class,0,0,0,0,0,0,0,0,0,0.339,28,1,8,109,36,0,0,0,0,0,1,3,3,4.0
Achilles,info.archinnov.achilles.internals.parser.CodecFactoryTest,should_fail_creating_codec_for_computed_if_target_type_not_matched,info.archinnov.achilles.internals.parser.CodecFactoryTest.should_fail_creating_codec_for_computed_if_target_type_not_matched,0,0,0,0,0,0,0,0,0,0.299,16,0,9,41,16,0,0,0,0,0,0,2,2,6.0
Achilles,info.archinnov.achilles.internals.types.OverridingOptionalFinalTest,should_get_default_value,info.archinnov.achilles.internals.types.OverridingOptionalFinalTest.should_get_default_value,0,0,0,0,0,0,0,0,0,0.002,12,1,3,15,3,0,0,0,0,0,0,1,1,2.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_tuple1,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_tuple1,0,1,0,0,0,0,0,0,0,1.046,18,2,10,76,29,0,0,0,0,0,0,2,2,5.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_fail_parsing_SASI_lowercase_But_NoAnalyzer,info.archinnov.achilles.internals.parser.FieldParserTest.should_fail_parsing_SASI_lowercase_But_NoAnalyzer,0,0,0,0,0,0,0,0,0,0.034,24,0,19,106,36,0,0,0,0,0,1,3,3,16.0
Achilles,info.archinnov.achilles.internals.parser.CodecFactoryTest,should_create_codec_for_object_byte,info.archinnov.achilles.internals.parser.CodecFactoryTest.should_create_codec_for_object_byte,0,1,0,0,0,0,0,0,0,0.289,17,3,13,57,19,0,0,0,0,0,1,3,3,14.0
Achilles,info.archinnov.achilles.internals.parser.validator.BeanValidatorTest,should_fail_validating_class_with_two_custom_constructors,info.archinnov.achilles.internals.parser.validator.BeanValidatorTest.should_fail_validating_class_with_two_custom_constructors,0,0,0,0,0,0,0,0,0,1.81,8,0,1,9,4,0,0,0,0,0,0,2,2,
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_enumerated_set_type,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_enumerated_set_type,0,1,0,0,0,0,0,0,0,0.147,18,2,12,79,29,0,0,0,0,0,0,2,2,6.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_fail_parsing_SASI_stemming_But_SPARSE,info.archinnov.achilles.internals.parser.FieldParserTest.should_fail_parsing_SASI_stemming_But_SPARSE,0,0,0,0,0,0,0,0,0,0.039,24,0,18,108,36,0,0,0,0,0,1,3,3,16.0
Achilles,info.archinnov.achilles.internals.parser.CodecFactoryTest,should_create_codec_for_object_byte_array,info.archinnov.achilles.internals.parser.CodecFactoryTest.should_create_codec_for_object_byte_array,0,1,0,0,0,0,0,0,0,0.292,17,3,14,50,16,0,0,0,0,0,0,3,3,13.0
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest,should_build_partition_column_type,info.archinnov.achilles.internals.parser.FieldInfoParserTest.should_build_partition_column_type,0,0,0,0,0,0,0,0,0,0.053,15,1,12,34,10,0,0,0,0,0,0,3,3,6.0
Achilles,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest,should_not_fail_for_non_frozen_tuple_udt,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest.should_not_fail_for_non_frozen_tuple_udt,0,0,0,0,0,0,0,0,0,0.103,14,0,4,27,10,0,0,0,0,0,0,1,1,4.0
Achilles,info.archinnov.achilles.internals.parser.validator.BeanValidatorTest,should_validate_immutable_entity,info.archinnov.achilles.internals.parser.validator.BeanValidatorTest.should_validate_immutable_entity,0,1,0,0,0,0,0,0,0,0.122,11,2,1,11,5,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.internals.parser.validator.cassandra3_0.BeanValidator3_0Test,should_fail_validating_view_because_missing_base_collection,info.archinnov.achilles.internals.parser.validator.cassandra3_0.BeanValidator3_0Test.should_fail_validating_view_because_missing_base_collection,0,0,0,0,0,0,0,0,0,0.33,13,0,13,111,45,0,0,0,0,0,1,3,3,8.0
Achilles,info.archinnov.achilles.internals.parser.FunctionParserTest,should_fail_parsing_function_with_unsupported_param_type,info.archinnov.achilles.internals.parser.FunctionParserTest.should_fail_parsing_function_with_unsupported_param_type,0,0,0,0,0,0,0,0,0,0.05,8,0,7,53,17,0,0,0,0,0,1,3,3,8.0
Achilles,info.archinnov.achilles.internals.parser.validator.TypeValidatorTest,should_validate_tupleValue,info.archinnov.achilles.internals.parser.validator.TypeValidatorTest.should_validate_tupleValue,0,0,0,0,0,1,0,0,0,0.001,5,0,4,9,3,0,0,0,0,0,1,1,1,5.0
Achilles,info.archinnov.achilles.internals.parser.CodecFactoryTest,should_fail_create_custom_codec_for_counter_if_target_type_not_matched,info.archinnov.achilles.internals.parser.CodecFactoryTest.should_fail_create_custom_codec_for_counter_if_target_type_not_matched,0,0,0,0,0,0,0,0,0,0.065,14,0,9,40,16,0,0,0,0,0,0,2,2,6.0
Achilles,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest,should_fail_building_view_meta_with_counter_column,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest.should_fail_building_view_meta_with_counter_column,0,0,0,0,0,0,0,0,0,0.22,14,0,29,113,39,0,0,0,0,0,1,3,3,14.0
Achilles,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest,should_build_entity_with_simple_partition_key,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest.should_build_entity_with_simple_partition_key,0,0,0,0,0,0,0,0,0,0.055,14,1,19,126,43,0,0,0,0,0,1,3,3,15.0
Achilles,info.archinnov.achilles.internals.parser.validator.cassandra3_0.BeanValidator3_0Test,should_fail_validating_view_because_column_not_correct_type,info.archinnov.achilles.internals.parser.validator.cassandra3_0.BeanValidator3_0Test.should_fail_validating_view_because_column_not_correct_type,0,0,0,0,0,0,0,0,0,0.256,13,0,13,108,45,0,0,0,0,0,1,3,3,8.0
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest,should_build_frozen_column_info,info.archinnov.achilles.internals.parser.FieldInfoParserTest.should_build_frozen_column_info,0,0,0,0,0,0,0,0,0,0.1,16,1,5,44,11,0,0,0,0,0,0,3,3,3.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_fail_parsing_SASI_stemming_But_NonTokeninzingAnalyzer,info.archinnov.achilles.internals.parser.FieldParserTest.should_fail_parsing_SASI_stemming_But_NonTokeninzingAnalyzer,0,0,0,0,0,0,0,0,0,0.043,24,0,20,125,36,0,0,0,0,0,1,3,3,16.0
Achilles,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest,should_fail_building_class_with_no_partition_key,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest.should_fail_building_class_with_no_partition_key,0,0,0,0,0,0,0,0,0,0.037,13,0,24,103,36,0,0,0,0,0,1,3,3,14.0
Achilles,info.archinnov.achilles.internals.parser.CodecFactoryTest,should_create_codec_for_json_map,info.archinnov.achilles.internals.parser.CodecFactoryTest.should_create_codec_for_json_map,0,1,0,0,0,0,0,0,0,0.251,17,3,11,39,17,0,0,0,0,0,0,2,2,3.0
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest,should_generate_field_info_for_consistencyLevel,info.archinnov.achilles.internals.parser.FieldInfoParserTest.should_generate_field_info_for_consistencyLevel,0,0,0,0,0,0,0,0,0,0.128,18,1,7,46,17,0,0,0,0,0,0,2,2,6.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_tuple2,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_tuple2,0,1,0,0,0,0,0,0,0,0.631,18,2,11,94,31,0,0,0,0,0,1,2,2,6.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_json_codec_from_registry,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_json_codec_from_registry,0,1,0,0,0,0,0,0,0,0.059,26,2,11,109,34,0,0,0,0,0,1,2,2,3.0
Achilles,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest,should_fail_for_non_frozen_list_udtValue,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest.should_fail_for_non_frozen_list_udtValue,0,0,0,0,0,0,0,0,0,0.064,18,0,5,30,10,0,0,0,0,0,0,1,1,4.0
Achilles,info.archinnov.achilles.internals.parser.validator.BeanValidatorTest,should_fail_validating_an_interface,info.archinnov.achilles.internals.parser.validator.BeanValidatorTest.should_fail_validating_an_interface,0,0,0,0,0,0,0,0,0,0.102,8,0,1,8,4,0,0,0,0,0,0,2,2,0.0
Achilles,info.archinnov.achilles.internals.parser.EntityParserTest,should_fail_because_not_public_final_field_type_for_immutable_constructor_param_javac,info.archinnov.achilles.internals.parser.EntityParserTest.should_fail_because_not_public_final_field_type_for_immutable_constructor_param_javac,0,0,0,0,0,0,0,0,0,0.071,15,0,21,98,39,0,0,0,0,0,1,3,3,5.0
Achilles,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest,should_not_fail_for_non_frozen_tuple_udtValue,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest.should_not_fail_for_non_frozen_tuple_udtValue,0,0,0,0,0,0,0,0,0,0.06,14,0,4,27,10,0,0,0,0,0,0,2,2,4.0
Achilles,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest,should_build_entity_with_implicit_field_parsing,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest.should_build_entity_with_implicit_field_parsing,0,0,0,0,0,0,0,0,0,0.207,18,1,16,125,44,0,0,0,0,0,1,3,3,15.0
Achilles,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest,should_build_entity_with_static_annotations,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest.should_build_entity_with_static_annotations,0,0,0,0,0,0,0,0,0,0.093,14,1,18,125,42,0,0,0,0,0,1,3,3,15.0
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest,should_fail_if_both_clustering_and_computed_column,info.archinnov.achilles.internals.parser.FieldInfoParserTest.should_fail_if_both_clustering_and_computed_column,0,0,0,0,0,0,0,0,0,0.04,16,0,9,31,10,0,0,0,0,0,0,3,3,4.0
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest,should_build_list_nested_index_info,info.archinnov.achilles.internals.parser.FieldInfoParserTest.should_build_list_nested_index_info,0,0,0,0,0,0,0,0,0,0.052,17,1,7,33,14,0,0,0,0,0,0,3,3,2.0
Achilles,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest,should_validate_index_depth_2_as_map_key,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest.should_validate_index_depth_2_as_map_key,0,0,0,0,0,0,0,0,0,0.213,14,0,6,30,11,0,0,0,0,0,0,2,2,5.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_primitive_byte_array,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_primitive_byte_array,0,1,0,0,0,0,0,0,0,0.052,18,2,15,88,29,0,0,0,0,0,0,2,2,13.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_jdk8_local_time,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_jdk8_local_time,0,1,0,0,0,0,0,0,0,0.06,19,2,15,110,31,0,0,0,0,0,1,3,3,13.0
Achilles,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest,should_build_inherited_entity,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest.should_build_inherited_entity,0,0,0,0,0,0,0,0,0,0.165,14,1,19,126,43,0,0,0,0,0,1,3,3,15.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_json_map,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_json_map,0,1,0,0,0,0,0,0,0,0.107,18,2,10,76,29,0,0,0,0,0,0,2,2,5.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_runtime_codec,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_runtime_codec,0,1,0,0,0,0,0,0,0,0.053,20,2,13,103,33,0,0,0,0,0,1,2,2,7.0
Achilles,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest,should_fail_for_non_frozen_map_udt,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest.should_fail_for_non_frozen_map_udt,0,0,0,0,0,0,0,0,0,0.107,18,0,5,31,10,0,0,0,0,0,0,1,1,4.0
Achilles,info.archinnov.achilles.internals.parser.CodecFactoryTest,should_create_codec_for_computed,info.archinnov.achilles.internals.parser.CodecFactoryTest.should_create_codec_for_computed,0,1,0,0,0,0,0,0,0,0.089,20,3,9,55,19,0,0,0,0,0,1,2,2,6.0
Achilles,info.archinnov.achilles.internals.strategy.naming.CaseSensitiveNamingTest,should_return_blank_name,info.archinnov.achilles.internals.strategy.naming.CaseSensitiveNamingTest.should_return_blank_name,0,0,0,0,0,1,0,0,0,0.002,10,1,3,5,2,0,0,0,0,0,0,1,1,3.0
Achilles,info.archinnov.achilles.internals.strategy.naming.CaseSensitiveNamingTest,should_return_blank_name_on_null,info.archinnov.achilles.internals.strategy.naming.CaseSensitiveNamingTest.should_return_blank_name_on_null,0,0,0,0,0,1,0,0,0,0.002,10,1,3,5,2,0,0,0,0,0,0,1,1,3.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_field_with_case_sensitive_overriden_name,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_field_with_case_sensitive_overriden_name,0,1,0,0,0,0,0,0,0,0.056,19,2,16,108,30,0,0,0,0,0,1,3,3,14.0
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest,should_generate_field_info_for_column_with_no_setter,info.archinnov.achilles.internals.parser.FieldInfoParserTest.should_generate_field_info_for_column_with_no_setter,0,0,0,0,0,0,0,0,0,0.081,21,1,6,58,18,0,0,0,0,0,0,2,2,7.0
Achilles,info.archinnov.achilles.internals.parser.FunctionParserTest,should_parse_functions_with_complex_return_types_javac,info.archinnov.achilles.internals.parser.FunctionParserTest.should_parse_functions_with_complex_return_types_javac,0,1,0,0,0,0,0,0,0,0.534,135,75,7,154,24,0,0,0,0,0,1,2,2,4.0
Achilles,info.archinnov.achilles.internals.parser.validator.TypeValidatorTest,should_validate_tuple2,info.archinnov.achilles.internals.parser.validator.TypeValidatorTest.should_validate_tuple2,0,0,0,0,0,1,0,0,0,0.007,5,0,4,14,3,0,0,0,0,0,1,2,2,5.0
Achilles,info.archinnov.achilles.internals.codegen.dsl.select.SelectDSLCodeGenTest,should_generate_select_dsl_class_for_udt_as_clustering,info.archinnov.achilles.internals.codegen.dsl.select.SelectDSLCodeGenTest.should_generate_select_dsl_class_for_udt_as_clustering,0,1,0,0,0,0,0,0,0,3.151,34,2,10,690,139,0,0,0,1,1,2,4,4,6.0
Achilles,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest,should_build_entity_with_composite_partition_key,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest.should_build_entity_with_composite_partition_key,0,0,0,0,0,0,0,0,0,0.123,14,1,19,126,43,0,0,0,0,0,1,3,3,15.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_fail_parsing_SASI_on_list,info.archinnov.achilles.internals.parser.FieldParserTest.should_fail_parsing_SASI_on_list,0,0,0,0,0,0,0,0,0,0.039,24,0,20,103,37,0,0,0,0,0,1,3,3,16.0
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest,should_build_clustering_column_info,info.archinnov.achilles.internals.parser.FieldInfoParserTest.should_build_clustering_column_info,0,0,0,0,0,0,0,0,0,0.673,16,1,5,48,12,0,0,0,0,0,0,3,3,3.0
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest,should_generate_field_info_for_primitiveBoolean,info.archinnov.achilles.internals.parser.FieldInfoParserTest.should_generate_field_info_for_primitiveBoolean,0,0,0,0,0,0,0,0,0,0.327,18,1,7,43,17,0,0,0,0,0,0,2,2,6.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_fail_parsing_wrongascii,info.archinnov.achilles.internals.parser.FieldParserTest.should_fail_parsing_wrongascii,0,0,0,0,0,0,0,0,0,0.038,22,0,15,79,29,0,0,0,0,0,1,3,3,13.0
Achilles,info.archinnov.achilles.internals.parser.FunctionParserTest,should_fail_parsing_function_with_unsupported_return_type,info.archinnov.achilles.internals.parser.FunctionParserTest.should_fail_parsing_function_with_unsupported_return_type,0,0,0,0,0,0,0,0,0,0.09,8,0,7,72,19,0,0,0,0,0,1,3,3,8.0
Achilles,info.archinnov.achilles.internals.strategy.naming.CaseSensitiveNamingTest,should_return_case_sensitive,info.archinnov.achilles.internals.strategy.naming.CaseSensitiveNamingTest.should_return_case_sensitive,0,0,0,0,0,1,0,0,0,0.198,10,1,4,6,3,0,0,0,0,0,0,1,1,4.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_jdk8_instant,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_jdk8_instant,0,1,0,0,0,0,0,0,0,0.066,19,2,15,110,31,0,0,0,0,0,1,3,3,13.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_computed_field,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_computed_field,0,1,0,0,0,0,0,0,0,0.066,19,2,14,94,32,0,0,0,0,0,1,3,3,5.0
Achilles,info.archinnov.achilles.internals.parser.FunctionParserTest,should_fail_parsing_validating_nested_types,info.archinnov.achilles.internals.parser.FunctionParserTest.should_fail_parsing_validating_nested_types,0,0,0,0,0,0,0,0,0,2.362,9,0,12,541,105,0,0,0,1,1,2,4,4,8.0
Achilles,info.archinnov.achilles.internals.parser.validator.TypeValidatorTest,should_validate_mapByteArray,info.archinnov.achilles.internals.parser.validator.TypeValidatorTest.should_validate_mapByteArray,0,0,0,0,0,1,0,0,0,0.012,5,0,4,14,3,0,0,0,0,0,1,2,2,5.0
Achilles,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest,should_not_fail_for_non_frozen_map_tupleKey,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest.should_not_fail_for_non_frozen_map_tupleKey,0,0,0,0,0,0,0,0,0,0.066,14,0,5,34,10,0,0,0,0,0,0,2,2,4.0
Achilles,info.archinnov.achilles.internals.parser.validator.TypeValidatorTest,should_validate_listString,info.archinnov.achilles.internals.parser.validator.TypeValidatorTest.should_validate_listString,0,0,0,0,0,1,0,0,0,0.002,5,0,4,16,3,0,0,0,0,0,1,2,2,5.0
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest,should_fail_compilation_when_no_getter,info.archinnov.achilles.internals.parser.FieldInfoParserTest.should_fail_compilation_when_no_getter,0,0,0,0,0,0,0,0,0,0.066,15,0,7,35,17,0,0,0,0,0,0,2,2,5.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_map_with_nested_json,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_map_with_nested_json,0,1,0,0,0,0,0,0,0,0.062,18,2,10,81,31,0,0,0,0,0,1,2,2,3.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_codec_overriding_registry,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_codec_overriding_registry,0,1,0,0,0,0,0,0,0,0.083,28,2,11,110,35,0,0,0,0,0,1,2,2,3.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_fail_parsing_SASI_standardAnalyzer_But_SPARSE,info.archinnov.achilles.internals.parser.FieldParserTest.should_fail_parsing_SASI_standardAnalyzer_But_SPARSE,0,0,0,0,0,0,0,0,0,0.031,24,0,19,106,36,0,0,0,0,0,1,3,3,16.0
Achilles,info.archinnov.achilles.internals.parser.FunctionParserTest,should_fail_parsing_duplicate_function_declaration,info.archinnov.achilles.internals.parser.FunctionParserTest.should_fail_parsing_duplicate_function_declaration,0,0,0,1,0,0,0,0,0,0.06,12,0,8,72,21,0,0,0,0,0,1,3,3,8.0
Achilles,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest,should_fail_building_class_with_duplicated_cql_name,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest.should_fail_building_class_with_duplicated_cql_name,0,0,0,0,0,0,0,0,0,0.064,13,0,19,120,43,0,0,0,0,0,1,3,3,15.0
Achilles,info.archinnov.achilles.internals.parser.FunctionParserTest,should_fail_parsing_function_with_blank_keyspace,info.archinnov.achilles.internals.parser.FunctionParserTest.should_fail_parsing_function_with_blank_keyspace,0,0,0,0,0,0,0,0,0,0.099,8,0,9,116,15,0,0,0,0,0,1,2,2,2.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_set_udt,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_set_udt,0,1,0,0,0,0,0,0,0,0.164,18,2,9,106,38,0,0,0,0,0,1,2,2,9.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_list_udt,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_list_udt,0,1,0,0,0,0,0,0,0,0.062,18,2,9,105,37,0,0,0,0,0,1,2,2,9.0
Achilles,info.archinnov.achilles.internals.parser.EntityParserTest,should_fail_because_incorrect_field_type_for_immutable_constructor_param_javac,info.archinnov.achilles.internals.parser.EntityParserTest.should_fail_because_incorrect_field_type_for_immutable_constructor_param_javac,0,0,0,0,0,0,0,0,0,0.073,15,0,21,98,39,0,0,0,0,0,1,3,3,5.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_nested_udt,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_nested_udt,0,1,0,0,0,0,0,0,0,0.095,19,3,9,105,37,0,0,0,0,0,1,2,2,9.0
Achilles,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest,should_not_fail_for_non_frozen_tupleValue,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest.should_not_fail_for_non_frozen_tupleValue,0,0,0,0,0,0,0,0,0,0.095,14,0,4,27,10,0,0,0,0,0,0,2,2,4.0
Achilles,info.archinnov.achilles.internals.parser.CodecFactoryTest,should_create_custom_codec_for_counter,info.archinnov.achilles.internals.parser.CodecFactoryTest.should_create_custom_codec_for_counter,0,1,0,0,0,0,0,0,0,0.1,18,3,9,54,19,0,0,0,0,0,1,2,2,6.0
Achilles,info.archinnov.achilles.internals.codegen.ManagerCodeGenTest,should_generate_manager_class_for_index_dsl,info.archinnov.achilles.internals.codegen.ManagerCodeGenTest.should_generate_manager_class_for_index_dsl,0,1,0,0,0,0,0,0,0,2.804,34,2,24,776,145,0,0,0,1,1,2,4,4,23.0
Achilles,info.archinnov.achilles.internals.codegen.meta.UDTMetaCodeGenTest,should_generate_udt_property_class,info.archinnov.achilles.internals.codegen.meta.UDTMetaCodeGenTest.should_generate_udt_property_class,0,0,0,0,0,0,0,0,0,2.819,20,1,15,612,122,0,0,0,1,1,2,4,4,4.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_list_optional_string,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_list_optional_string,0,1,0,0,0,0,0,0,0,0.089,27,2,13,111,35,0,0,0,0,0,1,2,2,4.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_set_nesting,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_set_nesting,0,1,0,0,0,0,0,0,0,0.104,18,2,17,99,31,0,0,0,0,0,1,3,3,13.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_jdk8_local_date,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_jdk8_local_date,0,1,0,0,0,0,0,0,0,0.075,19,2,15,110,31,0,0,0,0,0,1,3,3,13.0
Achilles,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest,should_fail_building_class_with_no_public_constructor,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest.should_fail_building_class_with_no_public_constructor,0,0,0,0,0,0,0,0,0,0.044,13,0,27,107,37,0,0,0,0,0,1,3,3,14.0
Achilles,info.archinnov.achilles.internals.parser.CodecFactoryTest,should_create_codec_for_string,info.archinnov.achilles.internals.parser.CodecFactoryTest.should_create_codec_for_string,0,1,0,0,0,0,0,0,0,0.431,17,3,13,57,19,0,0,0,0,0,1,3,3,14.0
Achilles,info.archinnov.achilles.internals.parser.AnnotationTreeTest,should_build_treemap_for_computed_annotation_javac,info.archinnov.achilles.internals.parser.AnnotationTreeTest.should_build_treemap_for_computed_annotation_javac,0,1,0,1,0,0,0,0,0,0.126,32,6,3,29,8,0,0,0,0,0,0,2,2,0.0
Achilles,info.archinnov.achilles.internals.parser.validator.TypeValidatorTest,should_validate_objectByte,info.archinnov.achilles.internals.parser.validator.TypeValidatorTest.should_validate_objectByte,0,0,0,0,0,1,0,0,0,0.002,5,0,4,9,3,0,0,0,0,0,1,1,1,5.0
Achilles,info.archinnov.achilles.internals.parser.validator.TypeValidatorTest,should_fail_on_invalidLowerBound,info.archinnov.achilles.internals.parser.validator.TypeValidatorTest.should_fail_on_invalidLowerBound,0,1,0,0,0,1,0,0,0,0.018,10,2,8,21,3,0,0,0,0,0,1,2,2,9.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_map_nesting,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_map_nesting,0,1,0,0,0,0,0,0,0,0.065,18,2,17,98,31,0,0,0,0,0,1,3,3,13.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_fail_parsing_non_frozen_collection_in_udt,info.archinnov.achilles.internals.parser.FieldParserTest.should_fail_parsing_non_frozen_collection_in_udt,0,0,0,0,0,0,0,0,0,0.073,23,0,15,110,39,0,0,0,0,0,1,3,3,16.0
Achilles,info.archinnov.achilles.internals.parser.FunctionParserTest,should_fail_parsing_function_forbidden_function_name,info.archinnov.achilles.internals.parser.FunctionParserTest.should_fail_parsing_function_forbidden_function_name,0,0,0,0,0,0,0,0,0,0.13,8,0,6,65,19,0,0,0,0,0,1,3,3,8.0
